weight,head,Gender,Marital,schooling,Last_certificate,Population_sector,Age_group,Employed,Hourly_wage,branch,Monthly_hours
142,1,Male,Married,12,Up to secondary,Arabs,45-54,1,38.35648346,G,207.8400179
142,0,Female,Married,10,Up to secondary,Arabs,45-54,0,NA,NA,NA
142,0,Female,Single,12,Matriculation,Arabs,18-24,1,23.6013813,G,138.5600054
142,0,Male,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
142,0,Male,Single,12,Matriculation,Arabs,18-24,1,34.42050171,G,207.8399845
142,0,Male,Single,12,Matriculation,Arabs,18-24,1,36.11607742,M,173.2000022
90,1,Male,Married,17,BA,Non-orthodox Jews,60-64,1,77.33924103,B,194.8499957
90,0,Female,Married,17,BA,Non-orthodox Jews,55-59,0,NA,NA,NA
135,0,Male,Married,11,Matriculation,Non-orthodox Jews,65+,1,40.49025726,B,173.1999889
135,1,Female,Married,16,BA,Non-orthodox Jews,45-54,1,30.19529343,N,194.8499937
135,0,Female,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
293,1,Female,Divorced,16,BA,Non-orthodox Jews,35-44,1,110.4538803,H,173.200011
262,1,Female,Widowed,16,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
238,0,Female,Married,17,Post-secondary not academic,Non-orthodox Jews,55-59,1,74.92917633,Q,103.9200018
238,1,Male,Married,18,BA,Non-orthodox Jews,65+,1,220.7144165,P,181.8600055
238,0,Male,Single,12,Up to secondary,Non-orthodox Jews,18-24,1,36.76173401,P,108.2499949
215,1,Male,Married,17,BA,Non-orthodox Jews,30-34,1,181.8600616,M,207.8399877
215,0,Female,Married,11,Up to secondary,Non-orthodox Jews,30-34,0,NA,NA,NA
540,0,Female,Married,12,Up to secondary,Non-orthodox Jews,60-64,1,21.65277672,G,207.8400168
540,1,Male,Married,12,Up to secondary,Non-orthodox Jews,65+,1,57.79405975,H,207.8399933
403,0,Female,Single,12,Up to secondary,Arabs,18-24,0,NA,NA,NA
403,0,Female,Married,10,Up to secondary,Arabs,35-44,0,NA,NA,NA
403,1,Male,Married,12,Up to secondary,Arabs,45-54,1,28.91884232,F,207.84
267,0,Female,Married,15,BA,Non-orthodox Jews,35-44,0,NA,NA,NA
267,1,Male,Married,10,Matriculation,Non-orthodox Jews,45-54,1,17.38358307,B,173.3999818
267,0,Female,Widowed,15,BA,Non-orthodox Jews,65+,0,NA,NA,NA
177,1,Male,Divorced,15,BA,Non-orthodox Jews,65+,1,45.32977676,P,173.1999968
177,0,Female,Divorced,17,MA+,Non-orthodox Jews,60-64,0,NA,NA,NA
379,0,Female,Married,12,Matriculation,Non-orthodox Jews,30-34,1,62.30105209,B,129.9000011
379,1,Male,Married,11,Up to secondary,Non-orthodox Jews,30-34,1,46.06384659,R,216.5000099
292,1,Female,Widowed,18,BA,Non-orthodox Jews,65+,0,NA,NA,NA
161,0,Male,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
161,1,Female,Widowed,10,Matriculation,Non-orthodox Jews,45-54,0,NA,NA,NA
166,0,Male,Single,17,MA+,Non-orthodox Jews,60-64,0,NA,NA,NA
166,1,Female,Single,11,Post-secondary not academic,Non-orthodox Jews,60-64,0,NA,NA,NA
130,1,Female,Single,13,Post-secondary not academic,Arabs,60-64,0,NA,NA,NA
413,1,Male,Married,12,Up to secondary,Arabs,25-29,0,NA,F,NA
413,0,Female,Married,16,Matriculation,Arabs,25-29,0,NA,NA,NA
124,0,Female,Married,17,Post-secondary not academic,Arabs,60-64,0,NA,NA,NA
124,1,Male,Married,13,Up to secondary,Arabs,65+,0,NA,NA,NA
67,1,Male,Married,9,Up to secondary,Arabs,45-54,1,32.86452103,H,207.8400137
67,0,Female,Married,13,Post-secondary not academic,Arabs,45-54,0,NA,NA,NA
220,0,Male,Married,12,Up to secondary,Arabs,45-54,1,34.95854568,P,173.2000058
220,0,Male,Single,8,Up to secondary,Arabs,15-17,0,NA,NA,NA
220,1,Male,Single,12,Up to secondary,Arabs,18-24,1,4.145389557,O,259.7999906
220,0,Female,Married,8,Up to secondary,Arabs,45-54,1,23.77214432,I,151.5499994
215,1,Male,Married,9,Up to secondary,Arabs,65+,0,NA,NA,NA
215,0,Female,Married,8,Up to secondary,Arabs,65+,0,NA,NA,NA
312,0,Female,Married,12,Up to secondary,Arabs,35-44,0,NA,NA,NA
312,1,Male,Married,10,Up to secondary,Arabs,45-54,0,NA,NA,NA
134,1,Male,Married,16,BA,Arabs,55-59,0,NA,I,NA
134,0,Female,Married,16,BA,Arabs,45-54,1,122.5585022,P,86.59999298
245,0,Male,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
245,0,Female,Single,13,Matriculation,Arabs,18-24,0,NA,NA,NA
245,1,Female,Married,16,BA,Arabs,45-54,1,96.49124146,P,151.5499941
245,0,Female,Single,18,MA+,Arabs,18-24,0,NA,NA,NA
245,0,Male,Single,18,MA+,Arabs,18-24,0,NA,NA,NA
245,0,Male,Married,17,BA,Arabs,60-64,0,NA,NA,NA
276,1,Male,Single,12,Up to secondary,Arabs,18-24,1,4.810435772,O,173.200001
276,0,Male,Married,12,Matriculation,Arabs,45-54,1,104.3973694,H,155.8800091
276,0,Female,Married,12,Up to secondary,Arabs,35-44,0,NA,NA,NA
276,0,Male,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
217,0,Female,Married,10,Up to secondary,Arabs,35-44,0,NA,NA,NA
217,1,Male,Married,0,Up to secondary,Arabs,45-54,0,NA,NA,NA
200,1,Female,Married,10,Up to secondary,Arabs,35-44,1,33.82364273,T,77.79999538
200,0,Male,Married,9,Up to secondary,Arabs,35-44,1,56.24777985,F,51.95999787
200,0,Female,Single,9,Up to secondary,Arabs,15-17,0,NA,NA,NA
116,1,Male,Married,8,Up to secondary,Arabs,45-54,1,29.32116508,F,207.8400129
116,0,Female,Married,8,Up to secondary,Arabs,45-54,0,NA,NA,NA
288,1,Male,Married,12,Up to secondary,Arabs,35-44,0,NA,H,NA
288,0,Female,Married,13,Matriculation,Arabs,25-29,1,16.67342186,G,60.00000506
288,0,Male,Married,0,Up to secondary,Arabs,65+,0,NA,NA,NA
288,0,Female,Married,8,Up to secondary,Arabs,65+,0,NA,NA,NA
187,0,Male,Single,12,Matriculation,Arabs,18-24,1,28.89945221,H,103.9200044
187,1,Male,Single,12,Matriculation,Arabs,18-24,1,36.09696579,N,242.4799924
187,0,Female,Single,14,Matriculation,Arabs,25-29,1,31.7593441,G,121.2400016
187,0,Female,Married,15,BA,Arabs,45-54,0,NA,NA,NA
187,0,Female,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
187,0,Male,Married,15,BA,Arabs,45-54,0,NA,P,NA
263,1,Female,Widowed,11,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
255,1,Male,Married,10,Up to secondary,Arabs,35-44,1,29.7991066,B,173.1999938
255,0,Female,Single,9,Up to secondary,Arabs,15-17,0,NA,NA,NA
255,0,Female,Married,11,Up to secondary,Arabs,35-44,0,NA,NA,NA
178,0,Male,Single,12,Up to secondary,Non-orthodox Jews,18-24,1,24.68232155,I,103.9200083
178,1,Female,Divorced,17,MA+,Non-orthodox Jews,45-54,1,107.5170441,Q,168.8699735
178,0,Female,Single,11,Matriculation,Non-orthodox Jews,15-17,0,NA,NA,NA
256,0,Female,Single,12,Matriculation,Non-orthodox Jews,15-17,0,NA,NA,NA
256,1,Male,Married,12,Matriculation,Non-orthodox Jews,55-59,1,60.55086517,O,194.8499977
256,0,Female,Married,12,Matriculation,Non-orthodox Jews,45-54,1,51.61637115,O,194.8499865
422,0,Female,Single,15,BA,Non-orthodox Jews,25-29,1,47.91434479,I,64.94999847
422,0,Male,Married,12,Up to secondary,Non-orthodox Jews,55-59,1,46.94100952,O,207.8400066
422,0,Male,Married,12,Matriculation,Non-orthodox Jews,30-34,1,51.76890182,X,259.7999783
422,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,55-59,1,48.68603516,Q,259.7999578
422,1,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,39.19829559,O,311.7600078
422,0,Female,Married,15,BA,Non-orthodox Jews,25-29,0,NA,NA,NA
277,1,Female,Married,17,MA+,Non-orthodox Jews,25-29,1,52.83658981,I,194.8499897
277,0,Male,Married,17,Post-secondary not academic,Non-orthodox Jews,25-29,1,60.64910507,X,103.9199965
215,0,Female,Married,12,Up to secondary,Non-orthodox Jews,35-44,0,NA,NA,NA
215,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,35-44,1,43.30555344,G,207.8400168
268,1,Female,Divorced,12,Up to secondary,Arabs,45-54,1,25.68409348,H,77.94000441
268,0,Male,Single,9,Up to secondary,Arabs,15-17,0,NA,NA,NA
268,0,Male,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
194,0,Female,Married,12,Up to secondary,Non-orthodox Jews,30-34,0,NA,NA,NA
194,1,Male,Married,10,Up to secondary,Non-orthodox Jews,35-44,1,33.02904892,G,196.7999961
194,0,Female,Divorced,7,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
341,1,Female,Divorced,15,Post-secondary not academic,Non-orthodox Jews,35-44,1,28.85946083,Q,69.12000202
341,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,4.816252232,O,173.1999957
519,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,25-29,0,NA,G,NA
519,0,Female,Married,12,Matriculation,Non-orthodox Jews,25-29,0,NA,NA,NA
519,0,Male,Married,15,Matriculation,Non-orthodox Jews,45-54,1,40.41464233,G,173.1999846
519,0,Female,Married,8,Up to secondary,Non-orthodox Jews,45-54,1,25.00232887,G,54.72000021
382,0,Female,Married,10,Matriculation,Non-orthodox Jews,55-59,1,40.70676804,N,194.8500028
382,1,Male,Married,15,Post-secondary not academic,Non-orthodox Jews,60-64,1,27.65554428,N,251.139989
102,1,Female,Widowed,20,MA+,Non-orthodox Jews,65+,1,28.54075623,Q,64.94999751
224,1,Male,Single,13,Post-secondary not academic,Non-orthodox Jews,30-34,1,31.78842735,H,173.2000076
224,0,Male,Separated,14,BA,Non-orthodox Jews,30-34,1,31.19318581,I,64.94999274
301,1,Male,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,43.41025543,H,173.2000002
301,0,Female,Married,12,Up to secondary,Non-orthodox Jews,30-34,1,37.61097717,H,173.1999856
154,1,Male,Married,12,Up to secondary,Non-orthodox Jews,45-54,1,73.85385895,G,216.4999985
154,0,Female,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,39.42579651,K,173.1999974
185,0,Female,Married,20,Up to secondary,Non-orthodox Jews,45-54,0,NA,P,NA
185,1,Male,Married,18,MA+,Non-orthodox Jews,45-54,0,NA,M,NA
148,0,Female,Married,8,Up to secondary,Arabs,45-54,0,NA,NA,NA
148,0,Male,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
148,1,Male,Married,8,Up to secondary,Arabs,55-59,0,NA,NA,NA
421,1,Male,Single,13,Matriculation,Non-orthodox Jews,30-34,0,NA,NA,NA
260,0,Male,Married,12,Matriculation,Ultra-orthodox,45-54,0,NA,NA,NA
260,0,Female,Single,9,Up to secondary,Ultra-orthodox,15-17,0,NA,NA,NA
260,1,Female,Married,15,MA+,Ultra-orthodox,45-54,0,NA,S,NA
279,1,Male,Widowed,11,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
229,1,Female,Widowed,14,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
203,1,Male,Single,15,BA,Non-orthodox Jews,30-34,1,106.4144363,J,238.1499783
203,0,Female,Single,16,BA,Non-orthodox Jews,25-29,1,55.71700287,Q,138.5600006
288,1,Male,Single,16,BA,Non-orthodox Jews,25-29,1,116.8976517,J,216.5000018
336,1,Female,Single,17,MA+,Non-orthodox Jews,35-44,0,NA,M,NA
158,0,Male,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
158,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,38.46603394,O,173.1999952
158,1,Male,Married,22,MA+,Non-orthodox Jews,55-59,1,204.5115662,K,216.4999992
158,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,6.619438171,O,173.2000004
158,0,Female,Married,20,MA+,Non-orthodox Jews,45-54,1,225.0686798,P,129.899993
350,0,Female,Married,12,Up to secondary,Arabs,25-29,0,NA,NA,NA
350,1,Male,Married,10,Up to secondary,Arabs,30-34,0,NA,NA,NA
228,0,Male,Single,12,Matriculation,Arabs,18-24,1,30.84030151,F,173.1999941
228,1,Male,Married,12,Matriculation,Arabs,55-59,1,30.69571495,G,181.8600011
228,0,Female,Married,12,Up to secondary,Arabs,45-54,0,NA,NA,NA
193,0,Female,Married,20,MA+,Arabs,25-29,1,52.5333786,P,121.2400029
193,1,Male,Married,16,BA,Arabs,30-34,0,NA,M,NA
226,1,Female,Married,12,Matriculation,Non-orthodox Jews,45-54,1,86.61787415,O,186.189987
226,0,Male,Single,12,Up to secondary,Non-orthodox Jews,18-24,1,3.891392469,O,173.1999897
226,0,Male,Married,12,Up to secondary,Non-orthodox Jews,45-54,0,NA,G,NA
203,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,60-64,0,NA,NA,NA
203,1,Male,Married,14,BA,Non-orthodox Jews,65+,0,NA,NA,NA
203,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
253,0,Male,Married,16,BA,Non-orthodox Jews,35-44,1,42.99394608,B,181.8599857
253,1,Female,Married,17,BA,Non-orthodox Jews,35-44,1,37.23676682,X,207.8399983
246,1,Male,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,48.78781891,J,207.8400055
246,0,Female,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,41.70595169,J,86.60000431
241,0,Female,Married,18,MA+,Non-orthodox Jews,45-54,0,NA,NA,NA
241,1,Male,Married,15,BA,Non-orthodox Jews,45-54,1,202.5269012,B,259.8000161
241,0,Female,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
241,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,5.523123741,O,181.8599925
187,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,5.911251545,Q,138.5599956
187,0,Male,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
187,1,Female,Married,23,MA+,Non-orthodox Jews,45-54,1,40.54131699,M,194.8499872
187,0,Male,Married,20,BA,Non-orthodox Jews,55-59,1,101.8418961,B,194.8499914
445,0,Female,Married,17,Post-secondary not academic,Non-orthodox Jews,45-54,0,NA,M,NA
445,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,4.974689007,O,181.8599913
445,1,Male,Married,12,Matriculation,Non-orthodox Jews,55-59,1,73.23495483,B,216.4999928
445,0,Female,Single,12,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
274,1,Male,Married,15,Matriculation,Non-orthodox Jews,45-54,1,35.64915085,B,238.150012
274,0,Female,Married,14,Matriculation,Non-orthodox Jews,45-54,1,51.71073151,Q,173.1999836
535,0,Male,Married,18,BA,Non-orthodox Jews,35-44,1,114.0718918,O,173.1999854
535,1,Female,Married,17,MA+,Non-orthodox Jews,35-44,1,116.6448212,J,181.8600013
273,1,Female,Married,12,Matriculation,Non-orthodox Jews,65+,0,NA,NA,NA
273,0,Male,Married,10,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
522,1,Male,Separated,18,MA+,Non-orthodox Jews,25-29,1,35.89155197,Q,216.4999863
304,1,Male,Married,9,Up to secondary,Non-orthodox Jews,65+,1,33.41711426,G,173.2000014
304,0,Female,Married,12,Up to secondary,Non-orthodox Jews,60-64,0,NA,NA,NA
361,0,Male,Married,17,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
361,1,Female,Married,15,MA+,Non-orthodox Jews,65+,1,25.96588135,Q,108.2499994
269,0,Male,Married,12,Matriculation,Non-orthodox Jews,30-34,1,50.9429245,F,173.1999795
269,1,Female,Married,12,Matriculation,Non-orthodox Jews,30-34,1,27.57130241,X,207.8399801
424,1,Male,Single,16,BA,Non-orthodox Jews,35-44,1,96.73221588,P,86.59999866
313,0,Male,Married,16,BA,Non-orthodox Jews,65+,0,NA,NA,NA
313,1,Female,Married,23,MA+,Non-orthodox Jews,65+,1,276.4110107,P,25.98000052
388,0,Female,Widowed,10,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
388,1,Male,Divorced,12,Up to secondary,Non-orthodox Jews,45-54,1,23.55193901,N,173.1999985
439,1,Female,Single,12,Matriculation,Non-orthodox Jews,35-44,1,77.17896271,N,194.8499926
444,1,Male,Married,18,BA,Non-orthodox Jews,35-44,0,NA,I,NA
444,0,Female,Married,17,BA,Non-orthodox Jews,35-44,1,44.03135681,K,194.8499753
528,1,Male,Single,17,BA,Non-orthodox Jews,35-44,1,53.77196503,M,238.1500089
621,1,Female,Single,18,BA,Non-orthodox Jews,30-34,1,52.04034424,P,194.8499899
621,0,Male,Single,16,BA,Non-orthodox Jews,45-54,1,28.23440552,G,173.2000065
318,1,Female,Widowed,16,BA,Non-orthodox Jews,65+,0,NA,NA,NA
987,1,Male,Single,18,MA+,Non-orthodox Jews,35-44,1,162.0056305,P,103.9199872
136,0,Male,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
136,1,Female,Married,12,Matriculation,Non-orthodox Jews,45-54,1,50.60090256,O,216.4999673
136,0,Male,Married,12,Matriculation,Non-orthodox Jews,45-54,1,57.33079529,H,181.8600049
201,1,Male,Married,11,Up to secondary,Non-orthodox Jews,35-44,1,38.04606628,I,216.5000074
201,0,Female,Married,12,Matriculation,Non-orthodox Jews,35-44,1,34.96552277,P,108.2500135
740,1,Male,Single,8,Up to secondary,Non-orthodox Jews,35-44,0,NA,S,NA
70,1,Female,Widowed,8,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
212,1,Female,Married,6,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
212,0,Male,Married,12,Matriculation,Non-orthodox Jews,65+,0,NA,NA,NA
179,1,Female,Married,17,MA+,Non-orthodox Jews,30-34,1,41.19989777,O,173.1999993
179,0,Male,Married,16,BA,Non-orthodox Jews,35-44,0,NA,M,NA
73,0,Male,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
73,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,55-59,1,67.19485474,N,303.1000476
73,0,Female,Married,17,BA,Non-orthodox Jews,45-54,1,117.5851898,N,103.9200018
180,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,33.93576813,O,149.000007
180,0,Female,Divorced,12,Matriculation,Non-orthodox Jews,45-54,1,40.60335922,B,194.8500098
180,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
180,1,Male,Divorced,12,Up to secondary,Non-orthodox Jews,45-54,1,42.29460907,O,216.4999849
88,1,Male,Married,18,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
88,0,Female,Married,12,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
245,1,Male,Single,12,Up to secondary,Non-orthodox Jews,25-29,1,24.10452843,F,173.1999989
468,1,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,45.021492,N,259.7999864
468,0,Male,Married,12,Matriculation,Non-orthodox Jews,45-54,1,149.894989,B,233.8199672
468,0,Female,Married,12,Matriculation,Non-orthodox Jews,45-54,1,42.20619202,M,194.8500104
260,0,Male,Married,15,MA+,Non-orthodox Jews,55-59,1,116.5259018,B,194.8500026
260,1,Female,Married,16,MA+,Non-orthodox Jews,55-59,1,104.959671,J,194.849988
260,0,Male,Single,12,Up to secondary,Non-orthodox Jews,25-29,1,96.557724,J,194.8499892
347,0,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,45-54,0,NA,NA,NA
347,0,Female,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
347,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,5.845813274,O,173.2000024
347,0,Female,Single,13,Matriculation,Non-orthodox Jews,18-24,1,70.61509705,I,8.660000764
347,1,Female,Married,15,BA,Non-orthodox Jews,45-54,1,164.4350891,K,259.7999892
249,1,Male,Divorced,15,Post-secondary not academic,Non-orthodox Jews,45-54,0,NA,B,NA
423,0,Male,Single,13,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
423,1,Male,Single,16,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
229,1,Male,Married,14,Up to secondary,Non-orthodox Jews,35-44,1,47.06072998,B,175.0499933
229,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,35-44,1,43.95453262,F,151.5500146
222,0,Male,Married,10,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
222,1,Female,Married,12,Up to secondary,Non-orthodox Jews,60-64,1,20.05586624,P,8.64000152
65,0,Female,Married,12,Post-secondary not academic,Non-orthodox Jews,45-54,1,35.9473877,Q,181.8600045
65,1,Male,Married,12,Post-secondary not academic,Non-orthodox Jews,45-54,1,33.64224625,Q,233.8199699
228,1,Male,Married,18,MA+,Non-orthodox Jews,55-59,1,60.69046783,E,194.849991
228,0,Female,Married,15,BA,Non-orthodox Jews,55-59,1,42.52611542,Q,173.1999828
549,0,Female,Married,12,Up to secondary,Non-orthodox Jews,25-29,1,21.75572968,G,144.4799887
549,1,Male,Married,15,Post-secondary not academic,Non-orthodox Jews,30-34,0,NA,H,NA
592,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,35-44,1,30.63671494,Q,173.2000088
592,1,Male,Married,20,Post-secondary not academic,Non-orthodox Jews,45-54,1,41.6736412,M,194.8499858
154,1,Male,Single,17,BA,Non-orthodox Jews,65+,1,28.88200188,Q,64.94999875
245,1,Male,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,25.87281609,I,259.7999697
245,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,35-44,0,NA,NA,NA
372,0,Female,Married,12,Matriculation,Non-orthodox Jews,45-54,1,47.92985535,K,173.1999843
372,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,27.7034626,I,124.4800203
372,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,45-54,1,95.04149628,H,259.7999849
153,0,Female,Married,20,MA+,Non-orthodox Jews,60-64,0,NA,NA,NA
153,1,Male,Married,17,MA+,Non-orthodox Jews,55-59,1,185.716568,R,21.64999855
269,0,Female,Married,29,MA+,Non-orthodox Jews,35-44,1,67.48337555,P,108.2499969
269,1,Male,Married,15,BA,Non-orthodox Jews,45-54,1,93.23313141,K,194.8500097
104,1,Female,Married,14,BA,Non-orthodox Jews,65+,0,NA,NA,NA
104,0,Male,Married,17,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
122,1,Female,Married,16,BA,Non-orthodox Jews,30-34,1,40.7357254,G,216.4999909
122,0,Male,Married,17,MA+,Non-orthodox Jews,30-34,0,NA,NA,NA
194,1,Female,Married,14,BA,Non-orthodox Jews,45-54,1,30.57273102,N,173.2000083
194,0,Male,Married,14,BA,Non-orthodox Jews,65+,1,33.57416153,B,173.2000189
254,1,Male,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,62.62194824,H,207.8399842
254,0,Female,Married,18,MA+,Non-orthodox Jews,35-44,1,41.31171036,G,194.8499918
405,0,Male,Single,11,Up to secondary,Arabs,18-24,1,26.22440529,G,194.8499933
405,0,Male,Divorced,11,Up to secondary,Arabs,25-29,0,NA,NA,NA
405,0,Female,Married,9,Up to secondary,Arabs,45-54,1,41.83391953,T,43.30000233
405,0,Female,Separated,11,Up to secondary,Arabs,25-29,1,50.35349274,T,51.95999899
405,1,Female,Single,12,Up to secondary,Arabs,25-29,1,26.22440529,G,194.8499933
405,0,Male,Married,10,Up to secondary,Arabs,45-54,1,34.00848389,P,129.8999883
405,0,Male,Single,12,Up to secondary,Arabs,15-17,1,26.22440529,G,194.8499933
402,1,Male,Single,4,Up to secondary,Arabs,30-34,0,NA,NA,NA
195,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,45-54,1,82.48588562,O,216.4999894
195,0,Female,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,47.43349838,P,129.8999771
195,0,Male,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
195,0,Female,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
429,1,Male,Married,17,BA,Non-orthodox Jews,30-34,1,66.05589294,Q,181.8600017
429,0,Female,Married,15,BA,Non-orthodox Jews,30-34,1,56.8178215,P,129.8999957
295,0,Male,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
295,1,Male,Married,16,Post-secondary not academic,Non-orthodox Jews,35-44,1,60.54052734,B,194.8499924
295,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,35-44,0,NA,T,NA
